Time stamp;Medida;Luminosidade
03/04/2026 18:08:02;1;2449
03/04/2026 18:08:07;2;2447
03/04/2026 18:08:12;3;2454
03/04/2026 18:08:17;4;2453
03/04/2026 18:08:22;5;2451
03/04/2026 18:08:27;6;2457
03/04/2026 18:08:32;7;2450
03/04/2026 18:08:37;8;2456
03/04/2026 18:08:42;9;2462
03/04/2026 18:08:47;10;2453
