Time stamp;Medida;Luminosidade
03/04/2026 17:42:23;1;2479
03/04/2026 17:42:24;2;2456
03/04/2026 17:42:25;3;2463
03/04/2026 17:42:26;4;2456
03/04/2026 17:42:27;5;2474
03/04/2026 17:42:28;6;2476
03/04/2026 17:42:29;7;2478
03/04/2026 17:42:30;8;2470
03/04/2026 17:42:31;9;2462
03/04/2026 17:42:32;10;2475
