03/04/2026 17:42:23 ; []
03/04/2026 17:42:24 ; [62, 13, 64, 10, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 22, 44, 9, 152, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
03/04/2026 17:42:25 ; [64, 13, 62, 10, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 23, 44, 9, 159, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
03/04/2026 17:42:26 ; [62, 12, 62, 12, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 24, 44, 9, 152, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
03/04/2026 17:42:27 ; [60, 10, 60, 13, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 25, 44, 9, 170, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
03/04/2026 17:42:28 ; [58, 10, 60, 14, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 26, 44, 9, 172, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
03/04/2026 17:42:29 ; [60, 10, 60, 14, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 27, 44, 9, 174, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
03/04/2026 17:42:30 ; [60, 10, 62, 14, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 28, 44, 9, 166, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
03/04/2026 17:42:31 ; [60, 11, 62, 13, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 29, 44, 9, 158, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
03/04/2026 17:42:32 ; [60, 11, 62, 13, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 30, 44, 9, 171, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
