03/04/2026 16:53:31 ; [52, 7, 50, 11, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 14, 44, 9, 213, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
03/04/2026 16:53:35 ; [50, 6, 50, 9, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 15, 44, 9, 221, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
03/04/2026 16:53:39 ; [52, 6, 52, 8, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 16, 44, 9, 209, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
03/04/2026 16:53:43 ; [52, 5, 52, 8, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 17, 44, 9, 224, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
03/04/2026 16:53:47 ; [48, 6, 48, 10, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 18, 44, 9, 204, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
03/04/2026 16:53:51 ; [48, 6, 50, 10, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 19, 44, 9, 205, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
03/04/2026 16:53:56 ; [48, 5, 50, 10, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 20, 44, 9, 208, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
03/04/2026 16:54:00 ; [46, 5, 50, 12, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 21, 44, 9, 194, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
03/04/2026 16:54:04 ; [50, 7, 52, 12, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 22, 44, 9, 213, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
03/04/2026 16:54:08 ; [54, 5, 56, 11, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 23, 44, 9, 213, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
